sentence,group,group_combine_they,source,model,sentiment_aliyun,instruction_tuned
我们经常能听到一种说法，“有病治病，没病强身”，也就是说，有些东西是药，有些东西是食材，是食材就要吃的健康。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说，人总是被自己的眼睛蒙蔽了，我们总是觉得自己可以看清这个世界，但是真的能够看清这个世界的人却寥寥无几。,we,,we_often,Yi-1.5-6B,negative,False
我们经常把爱说得理所应当，说得理所当然，把被爱当作理所当然，于是，我们把自私当成爱，我们把自己当成被爱的。,we,,we_often,Yi-1.5-6B,negative,False
我们经常说：“不忘初心，方得始终。,we,,we_often,Yi-1.5-6B,positive,False
我们经常遇到这种情况， 我们觉得： 这个东西真好吃， 这个东西真漂亮， 这个东西真好玩， 这个东西真讨厌， 这个东西真糟糕， 这个东西真讨厌， 这个东西真漂亮， 这些话经常说， 孩子自然也会这样说， 这是为什么呢？,we,,we_often,Yi-1.5-6B,positive,False
我们经常去她的小店光顾，有一次，她问我：“小芳，你为啥愿意去我们店啊？,we,,we_often,Yi-1.5-6B,positive,False
我们经常用微信聊天、微信聊天。,we,,we_often,Yi-1.5-6B,positive,False
"我们经常说,“民以食为天”。",we,,we_often,Yi-1.5-6B,positive,False
我们经常听到一句话：“我愿意”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常吃的有莴笋炒肉、清炒莴笋片、莴笋炒鸡丁、莴笋豆腐汤等。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听到的一句话：“好，不学，不知其难也。,we,,we_often,Yi-1.5-6B,positive,False
我们经常去超市购买东西。,we,,we_often,Yi-1.5-6B,positive,False
我们经常吃的蔬菜瓜果大部分都是在春季和秋季长成的。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能看到有人会拍马屁，“您真有才”。,we,,we_often,Yi-1.5-6B,negative,False
我们经常需要把照片导出到电脑里面，那么win7系统怎么把相册里面的照片批量导出来呢？,we,,we_often,Yi-1.5-6B,negative,False
我们经常看小说、看电视剧。,we,,we_often,Yi-1.5-6B,positive,False
我们经常见到这样一类人，每天上班、下班，时间非常规律，工作勤勤恳恳，但是始终升不到管理层，甚至被领导边缘化。,we,,we_often,Yi-1.5-6B,positive,False
我们经常用的“小太阳灯”是白炽灯，它的主要优点是电能全部转化为热能，功率大．,we,,we_often,Yi-1.5-6B,negative,False
我们经常听到的，比如说“我是你爸爸(妈妈)，你是我什么”，“我给你找了个好工作”，“我是你爸你妈”，“我爸叫你过来”，诸如此类。,we,,we_often,Yi-1.5-6B,negative,False
我们经常看到的也是这种，就是这种。,we,,we_often,Yi-1.5-6B,negative,False
我们经常说“知行合一”，但是这个“行”是一个结果，“知”是根本；知在前，行在后。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说，人生是短暂的，不要虚度年华，要做一些有意义的事情，把一生过得精彩。,we,,we_often,Yi-1.5-6B,negative,False
我们经常用到的各种APP的入口。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说一个成语叫做“一朝被蛇咬，十年怕井绳”，这里的蛇就是指的“三七”的意思，那么我们如何判断是否中“三七”呢？,we,,we_often,Yi-1.5-6B,positive,False
我们经常讲的一个概念叫社会交往能力。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在朋友圈发自己的动态，在空间和微博里放照片，因为，我们希望我们喜欢的东西，可以被更多人喜欢，希望喜欢的人知道，希望不被喜欢的人了解。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说：“好雨知时节，当春乃发生。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说在什么领域，什么人做得比较好，往往就是在这个领域当中出现了某几个关键节点、关键人物，推动了这些人的突破，从而产生了这样的一种比较大的差别，这样一种现象往往也是因为这样，我们经常说，是英雄造时势，也往往是时势造英雄，比如说，19世纪末20世纪初，我们说，是工业革命、蒸汽机车、电力的应用、工业机械化的进步等等这些发明，带来了很多人的改变,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到新闻报道，有些明星在参加某一个活动的时候，都只穿了一个内裤，如果这样的情况被狗仔队拍到的话，那么肯定是要上热搜的，而且如果被网友们所知道的话，那么肯定也会被网友们所调侃。,we,,we_often,Yi-1.5-6B,positive,False
我们经常吃的土豆，在古代也是贡品之一哦，据研究，土豆的营养价值是高于一般蔬菜的，所以大家多吃点土豆，是有益处的。,we,,we_often,Yi-1.5-6B,negative,False
我们经常能够看到，那些有钱人他们从来都不去那些饭店，因为这些饭店在装修方面花费了许多的资金，而且在食物上的开支也非常的大，他们宁愿在餐厅吃，也不会选择去饭店，因为他们知道那些饭店在饭菜上的开销非常大。,we,,we_often,Yi-1.5-6B,positive,False
我们经常将注意力集中在自己的缺点和不足上，并且常常会因自己的缺点和不足而感到自卑。,we,,we_often,Yi-1.5-6B,positive,False
我们经常被自己的“好心态”所害。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能看到有新闻报道，有的人甚至因患上了肺癌却还没有被发觉，等到后期病情的恶化，才被发觉患上肺癌。,we,,we_often,Yi-1.5-6B,positive,False
我们经常讲不要让孩子输在起跑线上，但是很多家长却常常忽略了让孩子从小学会劳动的道理。,we,,we_often,Yi-1.5-6B,positive,False
我们经常需要用一些数据集合来帮助我们完成某些任务。,we,,we_often,Yi-1.5-6B,positive,False
我们经常讲，“人无远虑，必有近忧”，“谋定而后动”。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听到说“小个子显高”，实际上，只要通过一些技巧，即使150cm的小个子女生也可以穿上高跟鞋，轻松get显高技能。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能够听到很多老年人会说道：“身体不适要多喝水，水可是生命之源呀。,we,,we_often,Yi-1.5-6B,negative,False
我们经常说一个好的家庭环境，一个好的生活，一个好的事业，就是取决于你身边跟你在共同生活的人。,we,,we_often,Yi-1.5-6B,positive,False
我们经常有这种情况，即我们只看到对方的优点和好的一面，却看不到他身上的缺点和不好的一面。,we,,we_often,Yi-1.5-6B,negative,False
我们经常可以在一些古诗词中看到：一川烟雨，满城飞絮，或杏花疏影，又或小径春残，等等 “落红”二字，是诗人所选取的最佳意象。,we,,we_often,Yi-1.5-6B,positive,False
我们经常使用Word等办公软件进行工作，有时需要将其中的内容转成图片形式保存在其他软件中，那么Word 文档怎么把文字转换成图片?今天就教大家两种方法将文档中的文字转换为图片。,we,,we_often,Yi-1.5-6B,positive,False
我们经常会在电视或者新闻中看到。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在地铁上看到有人玩手机，却很少发现有捧着手机“看书”的。,we,,we_often,Yi-1.5-6B,positive,False
我们经常使用“我”这样的单数第一人称来表达“我”的“思想”，而不用第二人称。,we,,we_often,Yi-1.5-6B,positive,False
我们经常吃的就是猪肉，猪肉的做法有很多种，大家可以根据自己的喜好来进行选择，猪肉里面有一种特别有营养的物质，那这种物质是什么？,we,,we_often,Yi-1.5-6B,negative,False
我们经常听到各种关于减肥的谚语，比如“不胖就不胖”、“不饿不胖”。,we,,we_often,Yi-1.5-6B,negative,False
我们经常做运动，这无疑能帮助我们消耗更多的卡路里，所以我们会胖是因为脂肪没有消耗掉，而是变成了肌肉？,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的那个是“臻”。,we,,we_often,Yi-1.5-6B,negative,False
我们经常见到一些小朋友出现呕吐的这种反应呢，主要是因为他们出现这种呕吐的情况，是由于急性胃炎，还有急性胃扩张的原因，也存在胃肠炎的情况，导致胃肠粘膜损伤，从而引发了这种呕吐反应，这个时候要赶紧去医院治疗。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说“我”是怎么样怎么样，“我”是怎么样怎么样，“我”又是怎么样怎么样，“我”又是怎么样怎么样，“我”又是怎么样怎么样。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在晚上八点多钟出去打谷，第二天我们吃早点的时间只有二十分钟到半个小时，有时候连吃早点的时间都没有。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在朋友圈分享我们的工作成果，也会与大家交流。,we,,we_often,Yi-1.5-6B,positive,False
我们经常需要对数据库中的数据进行排序，排序的方式有三种，从低到高 # 1.desc 排序方式 # 1.1 简单排序 from selenium import webdriver browser = webdriver.Chrome() browser.implicitly_wait(10) browser.get('https://www.taobao.com') input_first = browser.find_elements_by_class_name('hot-search,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到的图片的分辨率很高，那是因为在打印的时候，打印机会自动对图片进行相应的压缩，压缩的比列是根据图片的质量来决定的，通常图片的质量越高，压缩的比列越大，打印出来的图片也就越大。,we,,we_often,Yi-1.5-6B,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 1A6ABF2C-A699-51E5-9663-4EC05BB86E38,False
我们经常看见的圆圆的，圆形的物体或者圆形物品，而它们并不是圆球，而是一些圆形体。,we,,we_often,Yi-1.5-6B,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 1CDE9A76-9DC5-5A7A-9FB6-79F162CD9244,False
我们经常会有这种感叹，其实不是我变了，而是我的世界变了。,we,,we_often,Yi-1.5-6B,negative,False
我们经常看到有家长为了孩子上学方便，把老家的房子拆掉，然后在城里面购买一处，或者干脆直接购买小区里面的单元房，让孩子就近上学。,we,,we_often,Yi-1.5-6B,positive,False
我们经常看到一些学生经常在深夜，甚至在大半夜玩手机，这是很不好的。,we,,we_often,Yi-1.5-6B,negative,False
我们经常听到一些企业主在抱怨，现在的人才越来越难找了。,we,,we_often,Yi-1.5-6B,positive,False
我们经常听“人死债消”这句，可是法律上真的会有这样的规定吗？,we,,we_often,Yi-1.5-6B,positive,False
我们经常吃的那种烤肠。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能在路边看到一些小摊小贩。,we,,we_often,Yi-1.5-6B,positive,False
我们经常能够看见“大头娃娃”现象。,we,,we_often,Yi-1.5-6B,neutral,False
我们经常吃米饭，但是没有注意到它，今天我们在这里谈论它。,we,,we_often,Yi-1.5-6B,positive,False
我们经常从别人身上得到的好处，我们却经常把最坏的脾气留给了自己身边人，最亲近的人。,we,,we_often,Yi-1.5-6B,negative,False
我们经常在各种媒体上看到关于女性生殖健康的报道，例如“乳腺癌”、“宫颈癌”、“妇科炎症”等。,we,,we_often,Yi-1.5-6B,positive,False
我们经常吃一些比较酸的蔬菜，比如青椒，就含有大量的维生素C。,we,,we_often,Yi-1.5-6B,positive,False
我们经常把时间放在我们的孩子身上，我们经常忽视了我们自己的成长。,we,,we_often,Yi-1.5-6B,positive,False
我们经常在晚上的时候，打开电视，看央视3频道播放的综艺节目。,we,,we_often,Yi-1.5-6B,positive,False
我们经常说，要“在法治的框架内解决问题”，这表明政府具有依法行政、规范行政的义务，要按照法律规定的程序和步骤办事，这是政府及其工作人员履行行政管理职能的要求。,we,,we_often,Yi-1.5-6B,positive,False
